player_id,player_name,seasons,total_toi_mins,rush_against_per60_career,rush_against_per60_by_season,team_2526
8476923.0000,Damon Severson,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8643.4000,26.8020,"{""20202021"": 29.9063, ""20212022"": 30.5888, ""20222023"": 23.0679, ""20232024"": 26.2752, ""20242025"": 26.1504, ""20252026"": 23.7567}",
8479328.0000,Julien Gauthier,"[20202021, 20212022, 20222023, 20232024, 20242025]",1589.6833,26.7978,"{""20202021"": 31.9777, ""20212022"": 23.818, ""20222023"": 24.5039, ""20232024"": 30.7562, ""20242025"": 31.1688}",
8477454.0000,Adam Erne,"[20202021, 20212022, 20222023, 20232024, 20252026]",2969.8167,26.7693,"{""20202021"": 26.683, ""20212022"": 26.7268, ""20222023"": 29.8444, ""20232024"": 23.8875, ""20252026"": 20.1093}",
8479356.0000,Kieffer Bellows,"[20202021, 20212022, 20222023, 20242025]",1185.7000,26.7690,"{""20202021"": 25.6671, ""20212022"": 28.8551, ""20222023"": 25.2088, ""20242025"": 23.9625}",
8478401.0000,Pavel Zacha,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7400.1167,26.7644,"{""20202021"": 32.7533, ""20212022"": 27.7281, ""20222023"": 25.613, ""20232024"": 26.4855, ""20242025"": 26.2651, ""20252026"": 22.1721}",
8474628.0000,Michael Stone,"[20202021, 20212022, 20222023]",1304.7833,26.7631,"{""20202021"": 27.8973, ""20212022"": 28.3465, ""20222023"": 25.3508}",
8471274.0000,Alex Goligoski,"[20202021, 20212022, 20222023, 20232024]",4079.8667,26.7509,"{""20202021"": 29.1998, ""20212022"": 26.9759, ""20222023"": 23.3306, ""20232024"": 25.4361}",
8482245.0000,Artem Zub,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7379.9167,26.7483,"{""20202021"": 27.1538, ""20212022"": 28.5184, ""20222023"": 25.1533, ""20232024"": 27.8537, ""20242025"": 26.4362, ""20252026"": 23.9878}",
8476981.0000,Josh Anderson,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6603.7333,26.7122,"{""20202021"": 23.8934, ""20212022"": 26.0486, ""20222023"": 27.2479, ""20232024"": 25.7703, ""20242025"": 30.1539, ""20252026"": 27.6759}",
8476878.0000,Zemgus Girgensons,"[20212022, 20222023, 20232024, 20242025, 20252026]",4290.5167,26.7101,"{""20212022"": 28.5532, ""20222023"": 29.1865, ""20232024"": 25.1002, ""20242025"": 24.9585, ""20252026"": 24.9781}",
8477426.0000,Nick Paul,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7292.5333,26.7068,"{""20202021"": 29.5137, ""20212022"": 31.3094, ""20222023"": 29.2508, ""20232024"": 21.7637, ""20242025"": 22.7907, ""20252026"": 23.2101}",
8480448.0000,Parker Kelly,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3642.6667,26.7002,"{""20202021"": 0.0, ""20212022"": 31.2731, ""20222023"": 29.6897, ""20232024"": 27.8219, ""20242025"": 24.9826, ""20252026"": 22.3093}",
8482745.0000,Mason McTavish,"[20212022, 20222023, 20232024, 20242025, 20252026]",4315.8500,26.6923,"{""20212022"": 28.5431, ""20222023"": 27.0823, ""20232024"": 25.6521, ""20242025"": 28.6785, ""20252026"": 23.7071}",
8476897.0000,Oskar Sundqvist,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",4547.1333,26.6805,"{""20202021"": 28.1684, ""20212022"": 31.672, ""20222023"": 22.0456, ""20232024"": 28.24, ""20242025"": 23.8431, ""20252026"": 28.7113}",
8471724.0000,Kris Letang,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",10087.5833,26.6764,"{""20202021"": 25.7085, ""20212022"": 26.7822, ""20222023"": 25.797, ""20232024"": 28.1536, ""20242025"": 27.7248, ""20252026"": 24.556}",
8480003.0000,Jesper Boqvist,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",4264.6667,26.6750,"{""20202021"": 35.9232, ""20212022"": 31.8852, ""20222023"": 25.5086, ""20232024"": 22.4839, ""20242025"": 24.741, ""20252026"": 24.8624}",
8481607.0000,Albert Johansson,"[20242025, 20252026]",1747.8000,26.6735,"{""20242025"": 25.0753, ""20252026"": 28.5146}",
8479968.0000,Vinni Lettieri,"[20202021, 20212022, 20222023, 20232024, 20242025]",1213.0667,26.6597,"{""20202021"": 23.5849, ""20212022"": 25.6404, ""20222023"": 6.1017, ""20232024"": 28.0209, ""20242025"": 27.283}",
8473604.0000,Jonathan Toews,"[20212022, 20222023, 20252026]",2892.6000,26.6542,"{""20212022"": 28.9442, ""20222023"": 27.0806, ""20252026"": 22.0947}",
8470966.0000,Mark Giordano,"[20202021, 20212022, 20222023, 20232024]",5406.4833,26.6458,"{""20202021"": 26.1862, ""20212022"": 24.5268, ""20222023"": 28.5616, ""20232024"": 28.0286}",
8481598.0000,Philip Broberg,"[20212022, 20222023, 20232024, 20242025, 20252026]",3936.6833,26.6417,"{""20212022"": 29.1312, ""20222023"": 23.1704, ""20232024"": 26.8371, ""20242025"": 26.7895, ""20252026"": 27.65}",
8475188.0000,Brayden McNabb,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8855.6833,26.6270,"{""20202021"": 23.2723, ""20212022"": 26.6444, ""20222023"": 29.1217, ""20232024"": 27.6904, ""20242025"": 26.262, ""20252026"": 23.4241}",
8476779.0000,Brad Hunt,"[20202021, 20212022, 20222023]",1440.4000,26.6176,"{""20202021"": 26.7568, ""20212022"": 28.1164, ""20222023"": 24.4118}",
8478472.0000,Mathieu Joseph,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",4727.1500,26.6165,"{""20202021"": 26.0021, ""20212022"": 29.328, ""20222023"": 29.1074, ""20232024"": 25.2582, ""20242025"": 25.3612, ""20252026"": 22.0153}",
8480798.0000,Philipp Kurashev,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5238.1833,26.6085,"{""20202021"": 24.5024, ""20212022"": 25.6864, ""20222023"": 29.8959, ""20232024"": 24.3817, ""20242025"": 27.7528, ""20252026"": 28.6025}",
8470600.0000,Ryan Suter,"[20202021, 20212022, 20222023, 20232024, 20242025]",9174.9167,26.6030,"{""20202021"": 30.8248, ""20212022"": 27.3077, ""20222023"": 23.2641, ""20232024"": 26.0913, ""20242025"": 26.9604}",
8475810.0000,Bryan Rust,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7470.7333,26.5998,"{""20202021"": 24.1656, ""20212022"": 25.9934, ""20222023"": 27.5198, ""20232024"": 28.1215, ""20242025"": 28.723, ""20252026"": 24.1372}",
8480727.0000,Zach Whitecloud,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7350.9667,26.5843,"{""20202021"": 23.7479, ""20212022"": 25.0483, ""20222023"": 29.9694, ""20232024"": 27.9042, ""20242025"": 24.7765, ""20252026"": 28.034}",
8476889.0000,Radek Faksa,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6020.1333,26.5808,"{""20202021"": 29.1447, ""20212022"": 30.1575, ""20222023"": 24.6264, ""20232024"": 25.1695, ""20242025"": 24.7062, ""20252026"": 23.3593}",
8479981.0000,Jonah Gadjovich,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",1456.1333,26.5772,"{""20202021"": 61.0169, ""20212022"": 31.5538, ""20222023"": 27.6454, ""20232024"": 22.5621, ""20242025"": 24.1732, ""20252026"": 21.9512}",
8482110.0000,Dawson Mercer,"[20212022, 20222023, 20232024, 20242025, 20252026]",6745.9000,26.5761,"{""20212022"": 30.1257, ""20222023"": 25.6187, ""20232024"": 23.9172, ""20242025"": 27.7606, ""20252026"": 25.0537}",
8478013.0000,Jake Walman,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6089.8333,26.5722,"{""20202021"": 24.1655, ""20212022"": 24.9627, ""20222023"": 26.1128, ""20232024"": 30.5644, ""20242025"": 25.7617, ""20252026"": 25.1999}",
8478057.0000,Dakota Joshua,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3552.2000,26.5694,"{""20202021"": 23.3396, ""20212022"": 22.2181, ""20222023"": 30.2571, ""20232024"": 24.4942, ""20242025"": 23.7991, ""20252026"": 31.9338}",
8482259.0000,Bobby McMann,"[20222023, 20232024, 20242025, 20252026]",2682.0667,26.5541,"{""20222023"": 23.2697, ""20232024"": 26.2314, ""20242025"": 25.6076, ""20252026"": 28.8116}",
8480879.0000,Jacob Bernard-Docker,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",2715.0833,26.5406,"{""20202021"": 28.1113, ""20212022"": 26.4071, ""20222023"": 27.4057, ""20232024"": 26.4031, ""20242025"": 22.2949, ""20252026"": 29.5947}",
8479439.0000,Jacob MacDonald,"[20202021, 20212022, 20222023, 20232024]",1695.5333,26.5403,"{""20202021"": 24.5919, ""20212022"": 31.9571, ""20222023"": 26.4535, ""20232024"": 28.0378}",
8477503.0000,Max Domi,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6748.5167,26.5392,"{""20202021"": 27.2998, ""20212022"": 26.7395, ""20222023"": 25.9901, ""20232024"": 26.7896, ""20242025"": 25.1712, ""20252026"": 28.3966}",
8476278.0000,Colin Blackwell,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",4013.3000,26.5368,"{""20202021"": 27.9551, ""20212022"": 28.6856, ""20222023"": 28.5874, ""20232024"": 25.4248, ""20242025"": 24.6041, ""20252026"": 23.5248}",
8483464.0000,Marco Kasper,"[20222023, 20242025, 20252026]",1817.0167,26.5160,"{""20222023"": 56.0623, ""20242025"": 26.5973, ""20252026"": 25.7319}",
8474565.0000,Alex Pietrangelo,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",9216.4333,26.5157,"{""20202021"": 23.2559, ""20212022"": 25.1468, ""20222023"": 27.356, ""20232024"": 29.1066, ""20242025"": 27.5458, ""20252026"": 0.0}",
8474040.0000,Sam Gagner,"[20202021, 20212022, 20222023, 20232024]",2622.7833,26.5138,"{""20202021"": 23.655, ""20212022"": 30.1817, ""20222023"": 25.3659, ""20232024"": 21.1975}",
8478476.0000,Kyle Capobianco,"[20202021, 20212022, 20222023, 20242025, 20252026]",1161.2000,26.5071,"{""20202021"": 12.4496, ""20212022"": 29.7012, ""20222023"": 22.306, ""20242025"": 15.8126, ""20252026"": 21.8572}",
8477964.0000,Ivan Barbashev,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7367.9500,26.5067,"{""20202021"": 30.229, ""20212022"": 30.6058, ""20222023"": 26.8633, ""20232024"": 24.2792, ""20242025"": 25.1105, ""20252026"": 21.8059}",
8477979.0000,Nicolas Aube-Kubel,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3087.6000,26.4866,"{""20202021"": 24.0706, ""20212022"": 28.1659, ""20222023"": 23.4356, ""20232024"": 28.9735, ""20242025"": 23.1586, ""20252026"": 33.5725}",
8479772.0000,Zack MacEwen,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",2038.1667,26.4650,"{""20202021"": 27.9798, ""20212022"": 28.4735, ""20222023"": 24.8036, ""20232024"": 25.0817, ""20242025"": 23.9288, ""20252026"": 8.3333}",
8476438.0000,Brandon Saad,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6191.8500,26.4638,"{""20202021"": 25.9152, ""20212022"": 26.8763, ""20222023"": 28.7177, ""20232024"": 26.3932, ""20242025"": 23.9073, ""20252026"": 26.9394}",
8479976.0000,Juuso Välimäki,"[20202021, 20212022, 20222023, 20232024, 20242025]",4331.5000,26.4573,"{""20202021"": 27.6741, ""20212022"": 35.6562, ""20222023"": 24.9283, ""20232024"": 25.9474, ""20242025"": 27.3117}",
8480995.0000,Pontus Holmberg,"[20222023, 20232024, 20242025, 20252026]",2669.4000,26.4554,"{""20222023"": 25.2118, ""20232024"": 26.5767, ""20242025"": 30.197, ""20252026"": 21.1323}",
8477406.0000,Mattias Janmark,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5874.0667,26.4348,"{""20202021"": 26.6476, ""20212022"": 27.0733, ""20222023"": 27.6001, ""20232024"": 24.7089, ""20242025"": 26.0695, ""20252026"": 27.7848}",
8474189.0000,Lars Eller,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6289.8500,26.4331,"{""20202021"": 27.76, ""20212022"": 26.5519, ""20222023"": 27.2036, ""20232024"": 26.4012, ""20242025"": 24.7518, ""20252026"": 25.6661}",
8477015.0000,Connor Brown,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5746.1000,26.4284,"{""20202021"": 29.2492, ""20212022"": 27.6248, ""20222023"": 26.839, ""20232024"": 24.1781, ""20242025"": 27.3045, ""20252026"": 22.7574}",
8478415.0000,Jakub Zboril,"[20202021, 20212022, 20222023]",1169.5833,26.4197,"{""20202021"": 25.1737, ""20212022"": 25.9459, ""20222023"": 29.7033}",
8478831.0000,Kevin Stenlund,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",4214.2833,26.4102,"{""20202021"": 24.4746, ""20212022"": 39.8524, ""20222023"": 26.158, ""20232024"": 25.4876, ""20242025"": 27.1041, ""20252026"": 28.0243}",
8482671.0000,Owen Power,"[20212022, 20222023, 20232024, 20242025, 20252026]",6558.6500,26.3835,"{""20212022"": 25.8089, ""20222023"": 27.164, ""20232024"": 25.7106, ""20242025"": 26.0158, ""20252026"": 26.7454}",
8481600.0000,Tobias Bjornfot,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",2328.7500,26.3575,"{""20202021"": 30.5496, ""20212022"": 25.5348, ""20222023"": 25.6243, ""20232024"": 20.6397, ""20242025"": 22.5736, ""20252026"": 25.2078}",
8480289.0000,Morgan Barron,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3577.6333,26.3470,"{""20202021"": 35.0621, ""20212022"": 22.2236, ""20222023"": 25.2576, ""20232024"": 26.7666, ""20242025"": 24.7623, ""20252026"": 31.3621}",
8477451.0000,Ryan Hartman,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6688.2833,26.3386,"{""20202021"": 31.3408, ""20212022"": 26.5423, ""20222023"": 26.4806, ""20232024"": 23.8063, ""20242025"": 26.6848, ""20252026"": 23.5985}",
8479372.0000,Josh Mahura,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3650.7333,26.3290,"{""20202021"": 25.1711, ""20212022"": 29.0848, ""20222023"": 25.6286, ""20232024"": 24.1419, ""20242025"": 25.9308, ""20252026"": 30.0995}",
8474161.0000,Jakub Voracek,"[20202021, 20212022, 20222023]",2454.4500,26.3277,"{""20202021"": 23.5382, ""20212022"": 27.1418, ""20222023"": 34.1783}",
8480058.0000,Pierre-Olivier Joseph,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3217.5500,26.3119,"{""20202021"": 23.2626, ""20212022"": 29.6296, ""20222023"": 24.9195, ""20232024"": 26.5604, ""20242025"": 28.0676, ""20252026"": 29.8802}",
8483570.0000,Ben Meyers,"[20212022, 20222023, 20232024, 20242025, 20252026]",1143.6333,26.2846,"{""20212022"": 20.5094, ""20222023"": 25.7806, ""20232024"": 22.9641, ""20242025"": 31.4293, ""20252026"": 28.7014}",
8476422.0000,Mike Reilly,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",4677.5500,26.2830,"{""20202021"": 27.1921, ""20212022"": 27.6359, ""20222023"": 29.758, ""20232024"": 25.2199, ""20242025"": 22.4162, ""20252026"": 22.6998}",
8481068.0000,Yegor Sharangovich,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6694.3500,26.2789,"{""20202021"": 30.7417, ""20212022"": 30.6289, ""20222023"": 26.1587, ""20232024"": 23.4827, ""20242025"": 23.2739, ""20252026"": 23.8341}",
8478431.0000,Evgeny Svechnikov,"[20202021, 20212022, 20222023]",1658.0667,26.2716,"{""20202021"": 21.9999, ""20212022"": 27.302, ""20222023"": 26.6828}",
8483445.0000,Cutter Gauthier,"[20232024, 20242025, 20252026]",1869.7500,26.2495,"{""20232024"": 23.3766, ""20242025"": 28.2607, ""20252026"": 23.25}",
8475763.0000,Kevin Hayes,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",5344.7833,26.2462,"{""20202021"": 28.2618, ""20212022"": 30.5463, ""20222023"": 24.5004, ""20232024"": 24.9822, ""20242025"": 25.3928, ""20252026"": 21.101}",
8482166.0000,Shakir Mukhamadullin,"[20232024, 20242025, 20252026]",1271.4500,26.2378,"{""20232024"": 28.3613, ""20242025"": 24.6856, ""20252026"": 27.2987}",
8476858.0000,Phillip Di Giuseppe,"[20202021, 20222023, 20232024, 20242025]",1758.5833,26.2370,"{""20202021"": 23.8144, ""20222023"": 22.6476, ""20232024"": 29.7385, ""20242025"": 25.6809}",
8476525.0000,Colin Miller,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",4857.5833,26.1982,"{""20202021"": 29.0972, ""20212022"": 29.5624, ""20222023"": 24.2777, ""20232024"": 24.8186, ""20242025"": 24.7048, ""20252026"": 28.4424}",
8475151.0000,Kyle Palmieri,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6425.1667,26.1845,"{""20202021"": 29.3267, ""20212022"": 26.1345, ""20222023"": 26.304, ""20232024"": 25.4036, ""20242025"": 25.4777, ""20252026"": 17.8541}",
8480871.0000,Adam Boqvist,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3694.5500,26.1791,"{""20202021"": 22.8597, ""20212022"": 30.4861, ""20222023"": 24.6403, ""20232024"": 29.2142, ""20242025"": 21.915, ""20252026"": 24.5543}",
8479339.0000,Patrik Laine,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3954.1667,26.1749,"{""20202021"": 28.2771, ""20212022"": 28.8136, ""20222023"": 25.2746, ""20232024"": 24.9696, ""20242025"": 21.6292, ""20252026"": 27.1298}",
8477018.0000,Ben Hutton,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3354.7833,26.1656,"{""20202021"": 28.8768, ""20212022"": 26.4174, ""20222023"": 26.8537, ""20232024"": 23.5346, ""20242025"": 29.0323, ""20252026"": 23.716}",
8480192.0000,Johnathan Kovacevic,"[20212022, 20222023, 20232024, 20242025, 20252026]",4439.4833,26.1652,"{""20212022"": 13.8728, ""20222023"": 26.8233, ""20232024"": 26.6567, ""20242025"": 26.121, ""20252026"": 24.4615}",
8477507.0000,Nikita Zadorov,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8247.6500,26.1529,"{""20202021"": 28.5008, ""20212022"": 23.9922, ""20222023"": 23.5399, ""20232024"": 24.8982, ""20242025"": 28.2399, ""20252026"": 29.5645}",
8474709.0000,Matt Martin,"[20202021, 20212022, 20222023, 20232024, 20242025]",3421.4833,26.1466,"{""20202021"": 27.2755, ""20212022"": 26.241, ""20222023"": 24.9202, ""20232024"": 26.3102, ""20242025"": 26.4611}",
8476994.0000,Vinnie Hinostroza,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",2579.4833,26.1448,"{""20202021"": 25.1932, ""20212022"": 27.5765, ""20222023"": 28.9363, ""20232024"": 22.4176, ""20242025"": 22.4487, ""20252026"": 27.2844}",
8473548.0000,Phil Kessel,"[20202021, 20212022, 20222023]",3424.1167,26.1440,"{""20202021"": 22.1089, ""20212022"": 26.8054, ""20222023"": 28.8393}",
8477496.0000,Elias Lindholm,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",8441.1333,26.1434,"{""20202021"": 27.8472, ""20212022"": 27.4237, ""20222023"": 25.3366, ""20232024"": 25.5285, ""20242025"": 25.8855, ""20252026"": 23.913}",
8476960.0000,Andreas Athanasiou,"[20202021, 20212022, 20222023, 20232024, 20242025]",2960.6000,26.1433,"{""20202021"": 23.5294, ""20212022"": 24.5766, ""20222023"": 27.6791, ""20232024"": 27.5831, ""20242025"": 27.675}",
8482762.0000,Simon Edvinsson,"[20222023, 20232024, 20242025, 20252026]",3096.1667,26.1420,"{""20222023"": 25.997, ""20232024"": 29.3383, ""20242025"": 27.0804, ""20252026"": 23.948}",
8480789.0000,Oliver Wahlstrom,"[20202021, 20212022, 20222023, 20232024, 20242025]",2743.9833,26.1080,"{""20202021"": 23.3327, ""20212022"": 27.7254, ""20222023"": 25.5049, ""20232024"": 29.6401, ""20242025"": 24.5371}",
8477851.0000,Jordan Oesterle,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",3278.9333,26.0939,"{""20202021"": 26.3462, ""20212022"": 29.6749, ""20222023"": 24.3213, ""20232024"": 25.1195, ""20242025"": 23.7952, ""20252026"": 17.0414}",
8469455.0000,Jason Spezza,"[20202021, 20212022]",1494.8500,26.0896,"{""20202021"": 26.6177, ""20212022"": 25.6371}",
8482720.0000,Matthew Knies,"[20222023, 20232024, 20242025, 20252026]",3910.0500,26.0866,"{""20222023"": 23.8619, ""20232024"": 25.4242, ""20242025"": 25.1451, ""20252026"": 28.8449}",
8476854.0000,Hampus Lindholm,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7360.4333,26.0854,"{""20202021"": 27.8413, ""20212022"": 27.7202, ""20222023"": 25.2798, ""20232024"": 26.491, ""20242025"": 27.5843, ""20252026"": 22.6358}",
8477407.0000,Anthony Duclair,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",4908.5667,26.0850,"{""20202021"": 26.6886, ""20212022"": 21.5252, ""20222023"": 27.3405, ""20232024"": 30.0573, ""20242025"": 25.656, ""20252026"": 25.6682}",
8476891.0000,Matt Grzelcyk,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",7222.8500,26.0590,"{""20202021"": 22.8139, ""20212022"": 25.9661, ""20222023"": 26.0428, ""20232024"": 30.1124, ""20242025"": 25.6592, ""20252026"": 24.8264}",
8476792.0000,Torey Krug,"[20202021, 20212022, 20222023, 20232024]",5500.6333,26.0479,"{""20202021"": 25.3204, ""20212022"": 27.4102, ""20222023"": 25.1118, ""20232024"": 26.1457}",
8481789.0000,Tye Kartye,"[20222023, 20232024, 20242025, 20252026]",2167.7000,26.0460,"{""20222023"": 21.8712, ""20232024"": 26.3909, ""20242025"": 26.1076, ""20252026"": 26.3496}",
8478458.0000,Jack Roslovic,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",6148.8833,26.0438,"{""20202021"": 25.0704, ""20212022"": 28.9596, ""20222023"": 30.8911, ""20232024"": 27.0669, ""20242025"": 18.9596, ""20252026"": 23.4895}",
8474090.0000,Brendan Smith,"[20202021, 20212022, 20222023, 20232024, 20242025, 20252026]",4110.7833,26.0388,"{""20202021"": 28.5284, ""20212022"": 19.7593, ""20222023"": 26.0365, ""20232024"": 28.0581, ""20242025"": 28.072, ""20252026"": 26.7179}",
